PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
GWETROOT,2016,2,37.5,0.35,0.33,0.33,0.34,0.35,0.33,0.33,0.33,0.33,0.33,0.35,0.36,0.34
GWETROOT,2016,2,38.125,0.4,0.39,0.39,0.4,0.4,0.39,0.39,0.38,0.38,0.38,0.42,0.42,0.4
GWETROOT,2016,2,38.75,0.4,0.39,0.39,0.4,0.4,0.39,0.38,0.38,0.38,0.38,0.41,0.42,0.39
GWETROOT,2016,2,39.375,0.36,0.34,0.35,0.36,0.39,0.34,0.33,0.33,0.33,0.33,0.38,0.44,0.36
GWETROOT,2016,2,40,0.4,0.38,0.38,0.4,0.44,0.39,0.37,0.37,0.37,0.37,0.43,0.49,0.4
GWETROOT,2016,2,40.625,0.56,0.56,0.57,0.59,0.64,0.57,0.56,0.56,0.56,0.56,0.61,0.66,0.58
GWETROOT,2016,2,41.25,0.42,0.42,0.43,0.44,0.51,0.44,0.42,0.41,0.41,0.4,0.46,0.53,0.44
GWETROOT,2016,2.5,34.375,0.43,0.42,0.42,0.44,0.53,0.47,0.48,0.49,0.45,0.46,0.44,0.43,0.46
GWETROOT,2016,2.5,35,0.38,0.37,0.37,0.4,0.52,0.46,0.46,0.46,0.41,0.39,0.38,0.37,0.41
GWETROOT,2016,2.5,35.625,0.33,0.33,0.33,0.34,0.38,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.34
GWETROOT,2016,2.5,36.25,0.36,0.36,0.36,0.36,0.37,0.36,0.36,0.36,0.35,0.35,0.36,0.36,0.36
GWETROOT,2016,2.5,36.875,0.35,0.35,0.35,0.35,0.36,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
GWETROOT,2016,2.5,37.5,0.38,0.37,0.37,0.38,0.38,0.37,0.37,0.37,0.37,0.37,0.38,0.39,0.38
GWETROOT,2016,2.5,38.125,0.38,0.36,0.36,0.37,0.38,0.36,0.36,0.36,0.36,0.36,0.39,0.4,0.37
GWETROOT,2016,2.5,38.75,0.38,0.36,0.36,0.37,0.38,0.36,0.36,0.36,0.36,0.36,0.39,0.4,0.37
GWETROOT,2016,2.5,39.375,0.37,0.34,0.34,0.36,0.39,0.35,0.34,0.34,0.33,0.34,0.38,0.42,0.36
GWETROOT,2016,2.5,40,0.41,0.38,0.38,0.41,0.44,0.39,0.38,0.38,0.37,0.37,0.42,0.48,0.4
GWETROOT,2016,2.5,40.625,0.48,0.48,0.48,0.51,0.56,0.49,0.48,0.47,0.47,0.46,0.5,0.56,0.5
GWETROOT,2016,2.5,41.25,0.28,0.26,0.27,0.29,0.33,0.29,0.27,0.26,0.25,0.24,0.27,0.32,0.28
GWETROOT,2016,3,34.375,0.46,0.45,0.45,0.47,0.6,0.54,0.54,0.54,0.52,0.53,0.48,0.45,0.5
GWETROOT,2016,3,35,0.36,0.33,0.33,0.36,0.49,0.41,0.41,0.4,0.36,0.36,0.34,0.33,0.37
GWETROOT,2016,3,35.625,0.33,0.33,0.33,0.33,0.35,0.34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
GWETROOT,2016,3,36.25,0.33,0.33,0.33,0.34,0.35,0.34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
GWETROOT,2016,3,36.875,0.33,0.33,0.33,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
GWETROOT,2016,3,37.5,0.3,0.3,0.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.31,0.3
GWETROOT,2016,3,38.125,0.35,0.34,0.34,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.36,0.37,0.35
GWETROOT,2016,3,38.75,0.4,0.39,0.39,0.41,0.41,0.39,0.39,0.39,0.39,0.39,0.42,0.42,0.4
